State,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,TDS,SiO2,drinkability
Chhattisgarh,7.64,93,0,30.5,10.5,3.73,1.61,0.1,30,6,3.6,2.9,5.3,0.5,55.8,7.32,1
Chhattisgarh,8.08,546,0,158.6,56,52.48,5.7,0.1,190,44,19.2,30.3,2.1,0.74,327.6,7.84,1
Chhattisgarh,7.93,521,0,189.1,49,29.95,0,0.1,200,36,26.4,27.9,1.3,1.07,312.6,10.52,1
Chhattisgarh,8.18,229,0,79.3,14,5.48,17.73,0,90,20,9.6,5.2,5,0.81,137.4,9.17,1
Chhattisgarh,8.23,532,0,170.8,56,29.74,36.42,0.6,165,40,15.6,46.5,5.1,0.84,319.2,0.39,0
Chhattisgarh,8.14,215,0,67.1,17.5,5.66,19.97,0.1,70,18,6,13.2,2.6,0.62,129,9.24,1
Chhattisgarh,8.23,556,0,97.6,45.5,73.71,74.02,0.1,270,76,19.2,3.6,0.4,0.81,333.6,3.42,1
Chhattisgarh,7.71,558,0,158.6,70,48.24,18.74,0,225,44,27.6,28.9,1,1.24,334.8,4.24,1
Chhattisgarh,8,515,0,122,73.5,31.83,22.13,0,185,44,18,32.8,0.5,0.76,309,9.24,1
Chhattisgarh,7.72,789,0,158.6,94.5,43.3,0,0,240,56,24,33.8,6.3,0.84,473.4,12.54,1
Chhattisgarh,8.09,726,0,347.7,28,6.33,0,0,25,6,2.4,124.6,53.5,0.1,435.6,11.68,1
Chhattisgarh,8.03,576,0,213.5,49,26.93,0,0,250,36,38.4,9.7,0.1,0.28,345.6,12.98,1
Chhattisgarh,8.07,463,0,256.2,17.5,10.48,0,0,120,28,12,57.1,2.7,0.33,277.8,13.98,1
Chhattisgarh,8.13,487,0,170.8,52.5,13.81,0.14,0,140,26,18,39.2,4.5,0,292.2,3.66,1
Chhattisgarh,8.1,350,0,176.9,17.5,5.49,18.95,0,135,44,6,18.5,0.5,0.32,210,12.35,1
Chhattisgarh,7.21,138,0,24.4,10.5,4.87,34.21,0,55,12,6,2.2,6.9,0,82.8,8.77,1
Chhattisgarh,8.2,183,0,54.9,24.5,6.12,6.42,0,65,16,6,8.3,2.4,0,109.8,5.93,1
Chhattisgarh,8.11,148,0,36.6,14,9.21,8.06,0.1,50,12,4.8,7.3,3.5,0,88.8,8.51,1
Chhattisgarh,8.11,411,0,195.2,21,15.69,0.28,0,160,34,18,13.7,7.4,0.63,246.6,16.07,1
Chhattisgarh,8.01,331,0,91.5,28,17.07,33.41,0.1,130,28,14.4,12.9,3.4,0.2,198.6,21.81,1
Chhattisgarh,8.03,177,0,36.6,17.5,2.2,31.91,0,55,12,6,6.8,10.8,0,106.2,13.24,1
Chhattisgarh,7.87,181,0,48.8,21,6.05,17.55,0.1,50,14,3.6,15.9,0.9,0.05,108.6,27.04,1
Chhattisgarh,7.72,402,0,122,42,8.46,26.8,0,170,52,9.6,9.8,2,0,241.2,27.04,1
Chhattisgarh,8.05,129,0,48.8,7,4.55,13.24,0,50,10,6,5.3,3.6,0,77.4,8.96,1
Chhattisgarh,8,740,0,189.1,98,70.26,2.76,0,140,44,7.2,95.4,2.1,0,444,10.81,1
Chhattisgarh,8.03,81,0,18.3,7,3.5,9.48,0,25,6,2.4,2.4,6.5,0,48.6,13.98,1
Chhattisgarh,7.91,908,0,237.9,133,44.69,18.07,0,220,70,10.8,92.6,4.9,0.02,544.8,12.17,1
Chhattisgarh,8.06,444,0,91.5,42,25.33,79.58,0,160,52,7.2,16.9,11,0,266.4,10.84,1
Chhattisgarh,8.05,427,0,97.6,56,15.22,47.37,0,165,44,13.2,20.9,2,0,256.2,22.83,1
Chhattisgarh,7.76,474,0,109.8,49,22.95,46.22,0,190,40,21.6,22,1.1,0.28,284.4,29.28,1
Chhattisgarh,7.89,308,0,122,28,5.44,8.28,0,135,36,10.8,6.2,2.4,0,184.8,12.83,1
Chhattisgarh,8.11,389,0,122,63,3.85,0.31,0,130,32,12,36.2,0.9,0.2,233.4,18,1
Chhattisgarh,8.06,690,0,170.8,91,12.76,23.55,0,205,44,22.8,53.5,1,0.35,414,16.33,1
Chhattisgarh,7.78,95,0,30.5,7,3.5,13.68,0.1,30,8,2.4,4.7,4.2,0,57,11.01,1
Chhattisgarh,8.01,490,0,213.5,24.5,10.52,17.39,0,165,48,10.8,35.9,0.7,1,294,14.67,1
Chhattisgarh,7.75,165,0,48.8,14,5.07,18.77,0,65,14,7.2,4.1,5.6,0,99,9.45,1
Chhattisgarh,8.05,82,0,24.4,7,3.26,9.61,0,25,6,2.4,4.3,1.6,0,49.2,12.15,1
Chhattisgarh,8.21,326,0,97.6,21,11.37,30.1,0,115,36,6,19.4,1.4,0,195.6,20.25,1
Chhattisgarh,7.82,490,0,213.5,10.5,14.21,26.35,0,190,54,13.2,21.6,0.5,0.18,294,28.27,1
Chhattisgarh,8.02,556,0,195.2,66.5,14.71,0.83,0,200,56,14.4,31,0.7,0.04,333.6,16.83,1
Chhattisgarh,7.76,193,0,67.1,14,5.19,19.39,0,70,18,6,5.9,2.6,0,115.8,13,1
Chhattisgarh,7.21,248,0,91.5,14,8.89,21.42,0.1,90,30,3.6,12.3,0.6,0.01,148.8,19.94,1
Chhattisgarh,8.02,120,0,30.5,10.5,3.26,24.54,0.1,45,10,4.8,6,4.9,0,72,13.69,1
Chhattisgarh,7.99,546,0,134.2,87.5,31.85,0,0,145,46,7.2,60.8,5.5,1.88,327.6,8.51,1
Chhattisgarh,7.33,647,0,213.5,66.5,36.1,2.13,0,190,50,15.6,58,2.3,1.45,388.2,16.31,1
Chhattisgarh,7.97,217,0,85.4,14,5.65,15.69,0,85,22,7.2,10.9,1.6,1.09,130.2,10.51,1
Chhattisgarh,7.75,182,0,24.4,21,5.2,33.81,0,55,18,2.4,11.2,11.4,0.83,109.2,13.95,1
Chhattisgarh,7.74,208,0,54.9,24.5,7.87,19.27,0,75,16,8.4,11.3,7.7,0.83,124.8,13.93,1
Chhattisgarh,7.87,123,0,36.6,10.5,3.61,11.95,0,50,10,6,3.7,5.2,0.81,73.8,13.93,1
Chhattisgarh,7.91,221,0,85.4,14,9.66,4.61,0,90,28,4.8,9.1,3.7,1.22,132.6,6.1,1
Chhattisgarh,8.06,406,0,176.9,21,16.17,7.04,0,165,32,20.4,8.5,4.9,1.97,243.6,11.44,1
Chhattisgarh,7.22,346,0,164.7,10.5,4.76,16.47,0,160,44,12,4.6,0.1,1.07,207.6,29.94,1
Chhattisgarh,7.98,336,0,134.2,24.5,10.9,6.25,0,150,4,33.6,8.4,1.5,1.39,201.6,7.19,1
Chhattisgarh,7.82,242,0,79.3,21,8.29,18.46,0,75,10,12,14.2,1.8,1,145.2,14.36,1
Chhattisgarh,7.16,342,0,109.8,35,10.18,20.02,0,135,42,7.2,14.9,2.9,1.17,205.2,19.04,1
Chhattisgarh,7.33,432,0,189.1,17.5,17.94,14.99,0,165,48,10.8,14.9,7.5,1.07,259.2,7.37,1
Chhattisgarh,8,233,0,73.2,14,6.92,15.09,0,75,10,12,16.3,1.5,1.46,139.8,32.13,1
Chhattisgarh,7.98,211,0,97.6,10.5,4.17,14.67,0,80,20,7.2,13.9,0.9,1.46,126.6,14.91,1
Chhattisgarh,7.86,181,0,54.9,21,3.7,27.49,0,85,20,8.4,4.4,2.5,1.06,108.6,13.03,1
Chhattisgarh,7.59,133,0,48.8,14,4.2,10.38,0.1,50,14,3.6,9,1.2,1.29,79.8,21.54,1
Chhattisgarh,8.01,329,0,183,10.5,5.97,10.19,0,160,38,15.6,4,3.9,1.4,197.4,9.96,1
Chhattisgarh,8.03,265,0,85.4,17.5,7.08,21.73,0,80,16,9.6,19.7,8.9,0.81,159,6.91,1
Chhattisgarh,7.67,217,0,97.6,21,4.25,0,0.1,90,26,6,7.5,1.5,0.91,130.2,22.68,1
Chhattisgarh,7.96,184,0,67.1,14,6.67,5.23,0,65,16,6,9,0.7,1.19,110.4,22.36,1
Chhattisgarh,7.97,306,0,140.3,17.5,3.15,8.85,0,115,30,9.6,16.3,1.3,1.02,183.6,30.18,1
Chhattisgarh,8.06,697,0,176.9,42,36.83,4.54,0,190,34,25.2,22.7,0.9,1.21,418.2,18.21,1
Chhattisgarh,7.84,425,0,128.1,28,15.02,52.56,0,155,42,12,32.5,2.2,1.46,255,27.55,1
Chhattisgarh,7.74,339,0,109.8,42,10.47,8.67,0,140,32,14.4,10.7,0.2,0.79,203.4,22.59,1
Chhattisgarh,7.91,778,0,256.2,98,35.53,8.6,0,220,52,21.6,71.9,2.5,1.17,466.8,14.1,1
Chhattisgarh,7.87,268,0,128.1,7,8.65,0,0,90,14,13.2,15.8,2.1,2.45,160.8,17.28,1
Chhattisgarh,7.65,493,0,128.1,49,11.19,39.61,0,110,38,3.6,41.7,8.3,0.91,295.8,19.36,1
Chhattisgarh,7.76,193,0,54.9,14,4.12,25.64,0,75,28,1.2,7.3,1.2,1,115.8,21.08,1
Chhattisgarh,7.78,100,0,24.4,14,3.07,19.6,0,45,18,0,3.5,2.4,0.82,60,6.74,1
Chhattisgarh,7.01,247,0,73.2,35,4.92,5.01,0,85,34,0,15.8,7.9,1.04,148.2,7.24,1
Chhattisgarh,7.54,169,0,85.4,17.5,7.31,0.64,0,80,32,0,10.2,1.8,1.39,101.4,21.83,1
Chhattisgarh,7.8,463,0,244,7,11,15,0,150,28,19,38,1.2,0.27,277.8,18,1
Chhattisgarh,7.6,163,0,61,11,5.2,13,0,50,12,3.6,23,9.4,0.14,97.8,8,1
Chhattisgarh,7.9,345,0,146,21,12,27,0,120,24,14,29,2,0.22,207,15,1
Chhattisgarh,8.1,213,0,122,7,2,1.4,0,60,16,4.8,26,1.5,0.25,127.8,10,1
Chhattisgarh,7.8,251,0,134,14,7.4,1.2,0,85,16,11,24,2,0,150.6,11,1
Chhattisgarh,7.6,40,0,49,7,5.2,0,0,30,8,2.4,12,1.6,0,24,3,1
Chhattisgarh,7.7,391,0,183,21,14,10,0,130,44,4.8,31,2.1,0.52,234.6,16,1
Chhattisgarh,7.9,176,0,85,7,18,0,0,45,12,3.6,23,1.2,0.7,105.6,23,1
Chhattisgarh,7.8,120,0,61,7,3,0,0,40,12,2.4,9,1.8,0.54,72,17,1
Chhattisgarh,7.7,416,0,171,14,20,31,0,140,20,34,30,3.6,1,249.6,18,1
Chhattisgarh,8.1,747,0,378,14,39,18,0,150,40,12,105,3.8,0.34,448.2,16,1
Chhattisgarh,6.9,152,0,49,14,3,23,0,55,12,6,10,2.2,0,91.2,11,1
Chhattisgarh,7.01,432,0,159,35,24,23,0,140,44,20,38,1.9,0.28,259.2,20,1
Chhattisgarh,6.98,186,0,85,14,5,7,0,40,8,4.8,28,2.1,0.4,111.6,15,1
Chhattisgarh,7.2,594,0,189,57,26,16,0,200,60,12,35,2.7,0.23,356.4,17,1
Chhattisgarh,7,337,0,134,28,14,11,0,95,24,8.4,39,2.4,2.1,202.2,13,1
Chhattisgarh,6.99,336,0,177,7,15,16,0,110,32,7.2,31,1.6,0,201.6,12,1
Chhattisgarh,7.06,474,0,195,35,14,8,0,150,32,17,37,1.3,0.31,284.4,12,1
Chhattisgarh,7.02,198,0,85,14,7,5.2,0,45,8,6,25,2.9,0.4,118.8,7,1
Chhattisgarh,7.1,197,0,122,7,3.7,1.07,0,40,8,4.8,27,3.2,0,118.2,13,1
Chhattisgarh,7.04,182,0,98,7,3.8,6,0,45,12,3.6,25,3,0,109.2,13,1
Chhattisgarh,7.26,344,0,146,21,9,28,0,130,36,9.6,28,1.6,0.17,206.4,14,1
Chhattisgarh,6.9,292,0,98,14,15,45,0,80,20,7.2,32,1.2,0,175.2,15,1
Chhattisgarh,7.7,322,0,146,14,7,14,0,95,24,8.4,33,1.4,2.4,193.2,14,1
Chhattisgarh,7.1,145,0,49,14,4,14,0,25,4,3.6,23,1.6,0.31,87,5,1
Chhattisgarh,7.04,404,0,177,28,0,15,0,130,40,7.2,31,1.3,0.12,242.4,39,1
Chhattisgarh,6.98,608,0,220,43,29,77,0,220,48,24,50,2.17,0.2,364.8,16,1
Chhattisgarh,7.1,485,0,238,0,10,17,0,170,36,19,37,1.6,0.22,291,10,1
Chhattisgarh,7.46,988,0,207,121,54,70,0,350,84,34,47,2,0.26,592.8,16,1
Chhattisgarh,7.1,653,0,244,43,30,71,0,240,60,22,51,2.21,0.31,391.8,18,1
Chhattisgarh,7.5,649,0,177,71,25,58,0,230,60,19,39,1.69,0.72,389.4,18,1
Chhattisgarh,7.8,829,0,220,99,35,61,0,300,80,24,49,2.13,0,497.4,20,1
Chhattisgarh,8,638,0,207,78,33,42,0,215,48,23,62,2.69,0.48,382.8,20,1
Chhattisgarh,7.5,399,0,220,21,0,12,0,170,32,22,22,0.95,1.4,239.4,47,1
Chhattisgarh,7.5,152,0,73,7,2.5,12,0,60,12,7.2,11,0.47,1.4,91.2,42,1
Chhattisgarh,7.68,329,0,73,21,2.4,12,0,80,20,7.2,37,1.6,3.1,197.4,33,1
Chhattisgarh,7.96,268,0,134,14,2.4,20,0,110,28,9.6,16,0.69,1.3,160.8,34,1
Chhattisgarh,8.04,170,0,61,7,3,0.7,0,65,16,6,12,0.52,1.8,102,32,1
Chhattisgarh,8.09,270,0,85,28,4.6,24,0,100,28,7.2,15,2.2,0,162,24,1
Chhattisgarh,8.08,244,0,61,28,3.2,18,0,105,24,11,7.2,11,0,146.4,16,1
Chhattisgarh,8.2,307,0,171,14,3,0,0,100,24,9.6,29,3.6,0,184.2,25,1
Chhattisgarh,8.2,299,0,146,14,6.3,21,0,135,24,18,13,1.2,0.41,179.4,19,1
Chhattisgarh,7.8,996,0,146,7,14,69,0,360,84,36,37,4.3,0.18,597.6,22,1
Chhattisgarh,7.8,140,0,37,14,3.5,21,0,25,20,2.4,12,3.6,0,84,17,1
Chhattisgarh,8.09,227,0,122,7,3.8,2.8,0,80,20,7.2,17,1.3,0,136.2,24,1
Chhattisgarh,8.1,233,0,134,7,4.4,2,0,90,24,7.2,17,1.2,1.14,139.8,21,1
Chhattisgarh,8,117,0,49,14,4.8,6.1,0,45,12,3.6,7,1.5,1.06,70.2,10,1
Chhattisgarh,8.2,320,0,146,21,5.7,15,0,135,28,12,23,0.9,0,192,21,1
Chhattisgarh,8,119,0,37,7,3.5,17,0,50,12,4.8,4,1.7,1.06,71.4,5,1
Chhattisgarh,7.8,752,0,159,14,86,39,0,300,80,24,40,1.7,0,451.2,24,1
Chhattisgarh,8,208,0,73,7,5,41,0,100,24,9.6,40,1.7,0.6,124.8,28,1
Chhattisgarh,7.9,146,0,61,156,4.3,13,0,50,12,4.8,11,0.9,0.4,87.6,25,1
Chhattisgarh,8.1,414,0,207,21,3,12,0,160,48,98,21,2.3,0,248.4,21,1
Chhattisgarh,7.9,136,0,73,7,2.8,0,0,40,12,2.4,13,0.72,0,81.6,21,1
Chhattisgarh,7.7,81,0,37,7,3,0,0,30,8,4.8,5,3.3,0.2,48.6,14,1
Chhattisgarh,7.8,394,0,195,21,3.3,5,0,155,36,16,20,0.3,0.4,236.4,26,1
Chhattisgarh,7.3,176,0,85,14,3.3,0,0,60,12,7.2,22,0.32,0,105.6,31,1
Chhattisgarh,7.42,303,0,110,14,3.1,50,0,120,28,12,16,1.2,0,181.8,22,1
Chhattisgarh,7.7,271,0,110,21,3.1,20,0,120,28,12,7,1.4,0,162.6,22,1
Chhattisgarh,7.3,1715,0,451,177,130,85,0,450,76,62,105,116,0,1029,16,0
Chhattisgarh,7.9,1048,0,305,149,62,12,0,380,68,50,69,3.3,0,628.8,9,1
Chhattisgarh,7.12,99,0,49,7,3.3,0,0,40,8,4.8,3.4,2.2,0,59.4,11,1
Chhattisgarh,7.5,134,0,37,14,3.6,15,0,50,12,4.8,6,4.4,0,80.4,10,1
Chhattisgarh,7.6,336,0,183,14,3.4,2,0,140,32,14,16,1,0.2,201.6,13,1
Chhattisgarh,6.8,458,0,220,28,3.5,13,0,200,48,31,14,6,0,274.8,16,1
Chhattisgarh,7.1,420,0,244,14,3,0,0,210,40,26,5.2,2,0.3,252,8,1
Chhattisgarh,6.9,363,0,220,7,3.3,0,0,145,24,20,9,26,0,217.8,6.2,1
Chhattisgarh,7,137,0,49,14,7.1,5.6,0,60,12,7.2,3.2,4.3,0,82.2,25,1
Chhattisgarh,8.1,1024,0,311,142,15,1.3,0,130,28,14,162,1.2,3.5,614.4,9,1
Chhattisgarh,7.7,136,0,24,14,7.3,22,0,50,8,7.2,7,2,0,81.6,9,1
Chhattisgarh,8.1,355,0,183,14,11,2.1,0,130,24,17,10,24,0.67,213,6,1
Chhattisgarh,7.9,211,0,61,28,3.1,18,0,85,24,6,7.2,7.8,0,126.6,10,1
Chhattisgarh,8.1,563,0,159,71,57,0,0,120,28,12,76,6.8,1.16,337.8,10,1
Chhattisgarh,7.9,404,0,159,35,10,38,0,155,36,16,16,23,0.42,242.4,4,1
Chhattisgarh,8.1,491,0,220,35,22,16,0,230,52,24,14,6.6,0.31,294.6,9,1
Chhattisgarh,8.1,314,0,159,14,6.5,0.82,0,130,32,12,14,2.1,1.97,188.4,20,1
Chhattisgarh,8.04,189,0,92,7,15,1.8,0,80,20,7.2,10,1.2,0.7,113.4,12,1
Chhattisgarh,7.8,303,0,110,35,7,17,0,120,20,17,17,2.6,0.3,181.8,10,1
Chhattisgarh,7.9,544,0,146,71,39,23,0,160,44,12,45,20,0.2,326.4,9,1
Chhattisgarh,7.8,156,0,61,7,5.3,6.5,0,40,12,2.4,9,11,0,93.6,12,1
Chhattisgarh,7.6,84,0,24,7,4.3,16,0,40,12,2.4,2.6,1.7,0,50.4,3,1
Chhattisgarh,7.5,95,0,24,7,8.2,14,0,45,12,3.6,3.6,0.4,0,57,7,1
Chhattisgarh,7.3,948,0,195,199,16,1.4,0,355,72,46,39,12,0,568.8,5,1
Chhattisgarh,8.11,591,0,220,50,23,24,0,170,40,17,45,21,0.17,354.6,17,1
Chhattisgarh,8.1,335,0,73,14,16,105,0,100,20,12,35,3.6,1.12,201,19,1
Chhattisgarh,6.9,231,0,122,7,14,0,0,110,28,9.6,3.6,5,0.55,138.6,22,1
Chhattisgarh,8.1,730,0,311,57,21,21,0,230,44,29,47,33,0.6,438,23,1
Chhattisgarh,8,399,0,14,14,107,7,0,150,36,7.2,21,0.52,0.3,239.4,21,1
Chhattisgarh,7.81,1265,0,360,206,4.8,7.8,0,340,68,41,117,3.4,0.3,759,17,1
Chhattisgarh,8.1,157,0,73,7,7.7,12,0,60,16,4.8,10,2.2,1,94.2,7,1
Chhattisgarh,8,191,0,98,7,4.2,2.6,0,70,20,4.8,10,2.6,0.61,114.6,7,1
Chhattisgarh,8.1,466,0,232,35,4.2,6.7,0,120,28,12,60,1.1,0.42,279.6,21,1
Chhattisgarh,8.04,117,0,49,21,26,23,0,40,12,2.4,4,11,0,70.2,5,1
Chhattisgarh,8.1,468,0,226,28,15,6.5,0,180,32,24,30,2.8,2.8,280.8,5,1
Chhattisgarh,8,349,0,122,14,48,11,0,100,16,14,34,2.9,1,209.4,7,1
Chhattisgarh,8.1,443,0,195,14,48,1.5,0,150,20,24,29,1.2,0.7,265.8,7,1
Chhattisgarh,8.1,355,0,183,7,13,0,0,120,16,19,26,1.3,3.3,213,6,1
Chhattisgarh,8.1,263,0,146,7,3,2.7,0,65,8,17,33,2,1.3,157.8,9,1
Chhattisgarh,7.98,170,0,73,7,4,20,0,70,16,7.2,9.2,1.9,0.3,102,10,1
Chhattisgarh,8.1,432,0,214,35,5.8,1.4,0,150,16,26,39,2,0.62,259.2,20,1
Chhattisgarh,7.93,1110,0,268,163,22,37,0,375,16,80,45,31,0.2,666,9,1
Chhattisgarh,8.1,346,0,183,14,9.4,8.5,0,120,20,17,51,1.4,0.63,207.6,14,1
Chhattisgarh,7.99,429,0,207,2,12,0,0,140,20,22,16,35,0.8,257.4,9,1
Chhattisgarh,8.1,328,0,183,7,9,6,0,115,28,11,29,0.9,0.7,196.8,12,1
Chhattisgarh,8.1,264,0,146,14,4.1,0,0,130,28,14,5.2,6.4,0.84,158.4,10,1
Chhattisgarh,7.9,1137,0,525,43,72,43,0,460,128,34,64,1.6,0.62,682.2,21,1
Chhattisgarh,8.1,325,0,171,14,14,1,0,180,28,26,8.3,10,0.74,195,10,1
Chhattisgarh,8.1,341,0,183,14,2.7,2.2,0,135,28,16,8.8,19,0.62,204.6,12,1
Chhattisgarh,7.9,622,0,201,92,6.5,0,0,270,52,34,12,5.2,0.5,373.2,17,1
Chhattisgarh,8.1,279,0,140,14,10,1.5,0,70,8,12,35,2,1.5,167.4,11,1
Chhattisgarh,7.9,616,0,195,99,7.8,0,0,275,52,35,13,5.2,0.5,369.6,8,1
Chhattisgarh,7.8,719,0,195,106,33,15,0,300,68,31,26,0.8,0.5,431.4,7,1
Chhattisgarh,8.1,327,0,195,7,4.3,1.6,0,100,20,12,35,1.4,1.08,196.2,19,1
Chhattisgarh,8,455,0,189,57,13,0.8,0,135,28,16,28,4.1,0.7,273,18,1
Chhattisgarh,8.1,124,0,61,7,5.2,0,0,50,12,4.8,4.1,3,0.41,74.4,9,1
Chhattisgarh,7.7,404,0,207,21,16,5.4,0,150,36,14,32,0.95,1,242.4,11,1
Chhattisgarh,7.1,2001,0,342,362,97,38,0,640,180,46,122,6.6,0.32,1200.6,9,1
Chhattisgarh,7.8,256,0,85,14,41,0,0,125,36,8.4,0.8,4.2,0.76,153.6,13,1
Chhattisgarh,7.1,301,0,171,7,9,2.5,0,135,32,13,13,1.3,0.58,180.6,12,1
Chhattisgarh,6.98,259,0,134,14,8.1,0,0,110,28,9.6,13,1,0.51,155.4,10,1
Chhattisgarh,7.8,1970,0,899,43,91,5.7,0,750,196,62,89,1.2,0.37,1182,28,1
Chhattisgarh,7.4,330,0,73,35,77,6,0,110,20,14,15,17,0.27,198,20,1
Chhattisgarh,7.3,462,0,244,28,15,5.2,0,150,24,22,44,2.6,1.3,277.2,13,1
Chhattisgarh,7.1,356,0,183,21,4.8,4.3,0,170,32,22,5.5,3.1,0.85,213.6,11,1
Chhattisgarh,8,376,0,104,7,102,1,0,100,20,12,45,2.2,0.42,225.6,22,1
Chhattisgarh,8.04,91,0,37,7,6.2,1.5,0,40,8,9.6,1.8,0.66,0.27,54.6,8,1
Chhattisgarh,7.5,744,0,305,50,39,15,0,270,68,24,33,25,0.61,446.4,24,1
Chhattisgarh,7.86,171,0,67,21,6,2.6,0,65,16,6,12,1.3,0.57,102.6,10,1
Chhattisgarh,8.1,336,0,98,28,12,38,0,120,24,14,12,15,0.24,201.6,12,1
Chhattisgarh,8.1,1006,0,232,135,98,35,0,390,56,60,47,15,0.63,603.6,25,1
Chhattisgarh,8.07,315,0,159,14,12,2.7,0,140,28,17,7.4,9.2,0.8,189,8,1
Chhattisgarh,8.01,481,0,207,35,8.8,0.62,0,85,20,8.4,67,0.82,0.63,288.6,14,1
Chhattisgarh,7.7,190,0,67,7,8,39,0,70,16,7.2,11,8.8,0.24,114,8,1
Chhattisgarh,7.6,855,0,207,113,71,13,0,200,36,26,96,1.7,0.52,513,20,1
Chhattisgarh,7.87,935,0,207,106,60,76,0,340,104,19,53,1.2,0.3,561,23,1
Delhi,8.17,688,0,195,106,66,6,0,290,44,44,44.1,3.4,0.44,412.8,21,1
Delhi,8.35,663,60,98,85,49,1.24,0,170,36,19,86,1.8,0.42,397.8,20,1
Delhi,8.25,1415,0,244,205,232,1,0,230,52,24,230,8,0,849,20,1
Delhi,8.04,3630,0,244,588,807,91,0,900,104,156,483,3,0.64,2178,20,0
Delhi,8.41,601,24,122,78,66,1.03,0,140,36,12,83.7,2.4,0.6,360.6,25,1
Delhi,7.71,1472,0,122,283,136,136,0,460,88,58,135,6.6,0.25,883.2,31,1
Delhi,7.94,1077,0,220,177,103,7.77,0,230,60,29,143,5.2,0.6,646.2,27,1
Delhi,8.26,1708,0,207,397,118,22,0,400,64,58,213,13,0.25,1024.8,35,1
Delhi,8.04,731,0,232,156,27,15,0,220,44,27,109,0.8,0.3,438.6,20,1
Delhi,8.6,6000,60,427,709,1551,12.84,0,350,72,41,468,1353,0.94,3600,23,0
Delhi,8,762,0,244,149,8,3.03,0,230,56,22,86,8.8,0.06,457.2,22,1
Delhi,8.5,741,72,159,99,36,17.53,0,130,20,19,147,0.8,0.55,444.6,21,1
Delhi,8.27,212,0,98,14,12,2.48,0,110,32,7.29,2,1.1,0,127.2,5.67,1
Delhi,8.14,5740,0,391,1503,378,50,0,961,160,137,872,26,0.76,3444,22,0
Delhi,8.42,4750,84,451,581,1024,12.47,0,570,60,102,840,21,0.64,2850,24,0
Delhi,7.3,8300,0,207,2410,630,19.32,0,3143,838,304,508,6.6,0.58,4980,21,0
Delhi,8.2,187,0,73,28,3.36,0.87,0,100,20,12,2,0.1,0.17,112.2,29,1
Delhi,8.24,230,0,85,28,28,2.17,0,130,16,25,5.7,0.4,0.2,138,23,1
Delhi,7.25,15420,0,171,4878,1117,31.04,0,2802,481,389,2463,58,0.92,9252,23,0
Delhi,8.17,219,0,98,21,0.96,2.01,0,110,28,4.86,1,1.1,0,131.4,6.62,1
Delhi,8.16,4500,0,391,1021,490,4.45,0,721,104,112,711,16,0.7,2700,25,0
Delhi,8.28,1512,0,488,99,225,1.25,0,200,36,27,268,10,3.4,907.2,18,1
U P,7.83,342,0,171,14,22,0,0,170,40,17,5,2.2,0.35,205.2,21,1
